name,score_kind,annee,trimestre,isin,sector,industry,country,region,first_quartile,consensus,third_quartile,strength
Kuehne + nagel international ag,ESG,2025,1,CH0025238863,Industrials,Freight Forwarding and 3PL Brokers,Switzerland,Europe,39.5,62.2,70.1,77.1
Kuehne + nagel international ag,G,2020,1,CH0025238863,Industrials,Freight Forwarding and 3PL Brokers,Switzerland,Europe,58.3,58.3,58.3,100.0
Kuehne + nagel international ag,G,2020,2,CH0025238863,Industrials,Freight Forwarding and 3PL Brokers,Switzerland,Europe,58.3,58.3,58.3,100.0
Kuehne + nagel international ag,G,2020,3,CH0025238863,Industrials,Freight Forwarding and 3PL Brokers,Switzerland,Europe,58.3,58.3,58.3,100.0
Kuehne + nagel international ag,G,2020,4,CH0025238863,Industrials,Freight Forwarding and 3PL Brokers,Switzerland,Europe,58.3,58.3,58.3,100.0
Kuehne + nagel international ag,G,2021,1,CH0025238863,Industrials,Freight Forwarding and 3PL Brokers,Switzerland,Europe,59.1,59.1,59.1,100.0
Kuehne + nagel international ag,G,2021,2,CH0025238863,Industrials,Freight Forwarding and 3PL Brokers,Switzerland,Europe,59.1,59.1,59.1,100.0
Kuehne + nagel international ag,G,2021,3,CH0025238863,Industrials,Freight Forwarding and 3PL Brokers,Switzerland,Europe,59.1,59.1,59.1,100.0
Kuehne + nagel international ag,G,2021,4,CH0025238863,Industrials,Freight Forwarding and 3PL Brokers,Switzerland,Europe,59.1,59.1,59.1,100.0
Kuehne + nagel international ag,G,2022,1,CH0025238863,Industrials,Freight Forwarding and 3PL Brokers,Switzerland,Europe,58.3,58.3,58.3,100.0
Kuehne + nagel international ag,G,2022,2,CH0025238863,Industrials,Freight Forwarding and 3PL Brokers,Switzerland,Europe,58.3,58.3,58.3,100.0
Kuehne + nagel international ag,G,2022,3,CH0025238863,Industrials,Freight Forwarding and 3PL Brokers,Switzerland,Europe,58.3,58.3,58.3,100.0
Kuehne + nagel international ag,G,2022,4,CH0025238863,Industrials,Freight Forwarding and 3PL Brokers,Switzerland,Europe,58.3,58.3,58.3,100.0
Kuehne + nagel international ag,G,2023,1,CH0025238863,Industrials,Freight Forwarding and 3PL Brokers,Switzerland,Europe,58.4,58.4,60.0,98.4
Kuehne + nagel international ag,G,2023,2,CH0025238863,Industrials,Freight Forwarding and 3PL Brokers,Switzerland,Europe,58.4,58.4,60.0,98.4
Kuehne + nagel international ag,G,2023,3,CH0025238863,Industrials,Freight Forwarding and 3PL Brokers,Switzerland,Europe,48.4,60.2,60.7,91.8
Kuehne + nagel international ag,G,2023,4,CH0025238863,Industrials,Freight Forwarding and 3PL Brokers,Switzerland,Europe,49.7,60.9,61.3,92.3
Kuehne + nagel international ag,G,2024,1,CH0025238863,Industrials,Freight Forwarding and 3PL Brokers,Switzerland,Europe,45.4,59.5,60.0,87.4
Kuehne + nagel international ag,G,2024,2,CH0025238863,Industrials,Freight Forwarding and 3PL Brokers,Switzerland,Europe,45.1,59.2,60.0,87.1
Kuehne + nagel international ag,G,2024,3,CH0025238863,Industrials,Freight Forwarding and 3PL Brokers,Switzerland,Europe,44.4,58.5,60.0,86.4
Kuehne + nagel international ag,G,2024,4,CH0025238863,Industrials,Freight Forwarding and 3PL Brokers,Switzerland,Europe,44.1,58.1,60.0,86.1
Kuehne + nagel international ag,G,2025,1,CH0025238863,Industrials,Freight Forwarding and 3PL Brokers,Switzerland,Europe,44.4,58.5,60.0,86.4
Kuehne + nagel international ag,S,2020,1,CH0025238863,Industrials,Freight Forwarding and 3PL Brokers,Switzerland,Europe,55.2,55.2,55.2,100.0
Kuehne + nagel international ag,S,2020,2,CH0025238863,Industrials,Freight Forwarding and 3PL Brokers,Switzerland,Europe,55.2,55.2,55.2,100.0
Kuehne + nagel international ag,S,2020,3,CH0025238863,Industrials,Freight Forwarding and 3PL Brokers,Switzerland,Europe,55.2,55.2,55.2,100.0
Kuehne + nagel international ag,S,2020,4,CH0025238863,Industrials,Freight Forwarding and 3PL Brokers,Switzerland,Europe,55.2,55.2,55.2,100.0
Kuehne + nagel international ag,S,2021,1,CH0025238863,Industrials,Freight Forwarding and 3PL Brokers,Switzerland,Europe,54.1,54.1,54.1,100.0
Kuehne + nagel international ag,S,2021,2,CH0025238863,Industrials,Freight Forwarding and 3PL Brokers,Switzerland,Europe,54.1,54.1,54.1,100.0
Kuehne + nagel international ag,S,2021,3,CH0025238863,Industrials,Freight Forwarding and 3PL Brokers,Switzerland,Europe,54.1,54.1,54.1,100.0
Kuehne + nagel international ag,S,2021,4,CH0025238863,Industrials,Freight Forwarding and 3PL Brokers,Switzerland,Europe,54.1,54.1,54.1,100.0
Kuehne + nagel international ag,S,2022,1,CH0025238863,Industrials,Freight Forwarding and 3PL Brokers,Switzerland,Europe,56.6,56.6,56.6,100.0
Kuehne + nagel international ag,S,2022,2,CH0025238863,Industrials,Freight Forwarding and 3PL Brokers,Switzerland,Europe,56.6,56.6,56.6,100.0
Kuehne + nagel international ag,S,2022,3,CH0025238863,Industrials,Freight Forwarding and 3PL Brokers,Switzerland,Europe,56.6,56.6,56.6,100.0
Kuehne + nagel international ag,S,2022,4,CH0025238863,Industrials,Freight Forwarding and 3PL Brokers,Switzerland,Europe,56.6,56.6,56.6,100.0
Kuehne + nagel international ag,S,2023,1,CH0025238863,Industrials,Freight Forwarding and 3PL Brokers,Switzerland,Europe,52.9,52.9,58.4,94.5
Kuehne + nagel international ag,S,2023,2,CH0025238863,Industrials,Freight Forwarding and 3PL Brokers,Switzerland,Europe,52.9,52.9,58.4,94.5
Kuehne + nagel international ag,S,2023,3,CH0025238863,Industrials,Freight Forwarding and 3PL Brokers,Switzerland,Europe,40.6,48.3,62.6,84.7
Kuehne + nagel international ag,S,2023,4,CH0025238863,Industrials,Freight Forwarding and 3PL Brokers,Switzerland,Europe,42.3,49.6,63.0,85.6
Kuehne + nagel international ag,S,2024,1,CH0025238863,Industrials,Freight Forwarding and 3PL Brokers,Switzerland,Europe,37.3,46.4,62.5,66.4
Kuehne + nagel international ag,S,2024,2,CH0025238863,Industrials,Freight Forwarding and 3PL Brokers,Switzerland,Europe,37.3,46.4,62.0,66.9
Kuehne + nagel international ag,S,2024,3,CH0025238863,Industrials,Freight Forwarding and 3PL Brokers,Switzerland,Europe,37.3,46.4,62.5,66.4
Kuehne + nagel international ag,S,2024,4,CH0025238863,Industrials,Freight Forwarding and 3PL Brokers,Switzerland,Europe,37.3,46.4,61.8,67.1
Kuehne + nagel international ag,S,2025,1,CH0025238863,Industrials,Freight Forwarding and 3PL Brokers,Switzerland,Europe,37.3,46.4,61.8,67.1
Kuehne + nagel international ag,SI,2023,3,CH0025238863,Industrials,Freight Forwarding and 3PL Brokers,Switzerland,Europe,0.2,0.2,0.2,100.0
Kuehne + nagel international ag,SI,2023,4,CH0025238863,Industrials,Freight Forwarding and 3PL Brokers,Switzerland,Europe,0.2,0.2,0.2,100.0
Kuehne + nagel international ag,SI,2024,1,CH0025238863,Industrials,Freight Forwarding and 3PL Brokers,Switzerland,Europe,0.125,0.375,0.625,50.0
Kuehne + nagel international ag,SI,2024,2,CH0025238863,Industrials,Freight Forwarding and 3PL Brokers,Switzerland,Europe,0.083,0.25,0.417,66.7
Kuehne + nagel international ag,SI,2024,3,CH0025238863,Industrials,Freight Forwarding and 3PL Brokers,Switzerland,Europe,0.083,0.25,0.417,66.7
Kuehne + nagel international ag,SI,2024,4,CH0025238863,Industrials,Freight Forwarding and 3PL Brokers,Switzerland,Europe,0.0,0.167,0.333,66.7
Kuehne + nagel international ag,SI,2025,1,CH0025238863,Industrials,Freight Forwarding and 3PL Brokers,Switzerland,Europe,0.0,0.167,0.333,66.7
Lassila and tikanoja oyj,E,2022,1,FI0009010854,Industrials,Waste Management Services,Finland,Europe,31.6,31.6,81.1,50.5
Lassila and tikanoja oyj,E,2022,2,FI0009010854,Industrials,Waste Management Services,Finland,Europe,31.6,31.6,81.1,50.5
Lassila and tikanoja oyj,E,2022,3,FI0009010854,Industrials,Waste Management Services,Finland,Europe,31.6,31.6,81.1,50.5
Lassila and tikanoja oyj,E,2022,4,FI0009010854,Industrials,Waste Management Services,Finland,Europe,31.6,31.6,81.1,50.5
Lassila and tikanoja oyj,E,2023,1,FI0009010854,Industrials,Waste Management Services,Finland,Europe,53.1,53.1,81.3,71.8
Lassila and tikanoja oyj,E,2023,2,FI0009010854,Industrials,Waste Management Services,Finland,Europe,53.1,53.1,81.3,71.8
Lassila and tikanoja oyj,E,2023,3,FI0009010854,Industrials,Waste Management Services,Finland,Europe,53.1,53.1,81.3,71.8
Lassila and tikanoja oyj,E,2023,4,FI0009010854,Industrials,Waste Management Services,Finland,Europe,53.1,53.1,81.3,71.8
Lassila and tikanoja oyj,E,2024,1,FI0009010854,Industrials,Waste Management Services,Finland,Europe,53.1,53.1,81.3,71.8
Lassila and tikanoja oyj,E,2024,2,FI0009010854,Industrials,Waste Management Services,Finland,Europe,53.1,53.1,81.3,71.8
Lassila and tikanoja oyj,E,2024,3,FI0009010854,Industrials,Waste Management Services,Finland,Europe,53.1,53.1,81.3,71.8
Lassila and tikanoja oyj,E,2024,4,FI0009010854,Industrials,Waste Management Services,Finland,Europe,53.1,53.1,81.3,71.8
Lassila and tikanoja oyj,E,2025,1,FI0009010854,Industrials,Waste Management Services,Finland,Europe,53.1,53.1,81.3,71.8
Lassila and tikanoja oyj,ESG,2022,1,FI0009010854,Industrials,Waste Management Services,Finland,Europe,63.2,63.2,63.2,100.0
Lassila and tikanoja oyj,ESG,2022,2,FI0009010854,Industrials,Waste Management Services,Finland,Europe,63.2,63.2,63.2,100.0
Lassila and tikanoja oyj,ESG,2022,3,FI0009010854,Industrials,Waste Management Services,Finland,Europe,63.2,63.2,63.2,100.0
Lassila and tikanoja oyj,ESG,2022,4,FI0009010854,Industrials,Waste Management Services,Finland,Europe,63.2,63.2,63.2,100.0
Lassila and tikanoja oyj,ESG,2023,1,FI0009010854,Industrials,Waste Management Services,Finland,Europe,64.9,64.9,77.5,87.4
Lassila and tikanoja oyj,ESG,2023,2,FI0009010854,Industrials,Waste Management Services,Finland,Europe,64.9,64.9,77.5,87.4
Lassila and tikanoja oyj,ESG,2023,3,FI0009010854,Industrials,Waste Management Services,Finland,Europe,64.9,64.9,77.5,87.4
Lassila and tikanoja oyj,ESG,2023,4,FI0009010854,Industrials,Waste Management Services,Finland,Europe,64.9,64.9,77.5,87.4
Lassila and tikanoja oyj,ESG,2024,1,FI0009010854,Industrials,Waste Management Services,Finland,Europe,64.9,64.9,77.5,87.4
Lassila and tikanoja oyj,ESG,2024,2,FI0009010854,Industrials,Waste Management Services,Finland,Europe,64.9,64.9,77.5,87.4
Lassila and tikanoja oyj,ESG,2024,3,FI0009010854,Industrials,Waste Management Services,Finland,Europe,63.9,63.9,77.5,86.4
Lassila and tikanoja oyj,ESG,2024,4,FI0009010854,Industrials,Waste Management Services,Finland,Europe,63.9,63.9,77.5,86.4
Lassila and tikanoja oyj,ESG,2025,1,FI0009010854,Industrials,Waste Management Services,Finland,Europe,63.9,63.9,77.5,86.4
Lassila and tikanoja oyj,G,2022,1,FI0009010854,Industrials,Waste Management Services,Finland,Europe,56.3,56.3,56.3,100.0
Lassila and tikanoja oyj,G,2022,2,FI0009010854,Industrials,Waste Management Services,Finland,Europe,56.3,56.3,56.3,100.0
Lassila and tikanoja oyj,G,2022,3,FI0009010854,Industrials,Waste Management Services,Finland,Europe,56.3,56.3,56.3,100.0
Lassila and tikanoja oyj,G,2022,4,FI0009010854,Industrials,Waste Management Services,Finland,Europe,56.3,56.3,56.3,100.0
Lassila and tikanoja oyj,G,2023,1,FI0009010854,Industrials,Waste Management Services,Finland,Europe,57.6,57.6,73.0,84.6
Lassila and tikanoja oyj,G,2023,2,FI0009010854,Industrials,Waste Management Services,Finland,Europe,57.6,57.6,73.0,84.6
Lassila and tikanoja oyj,G,2023,3,FI0009010854,Industrials,Waste Management Services,Finland,Europe,57.6,57.6,73.0,84.6
Lassila and tikanoja oyj,G,2023,4,FI0009010854,Industrials,Waste Management Services,Finland,Europe,57.6,57.6,73.0,84.6
Lassila and tikanoja oyj,G,2024,1,FI0009010854,Industrials,Waste Management Services,Finland,Europe,57.6,57.6,73.0,84.6
Lassila and tikanoja oyj,G,2024,2,FI0009010854,Industrials,Waste Management Services,Finland,Europe,57.6,57.6,73.0,84.6
Lassila and tikanoja oyj,G,2024,3,FI0009010854,Industrials,Waste Management Services,Finland,Europe,59.8,59.8,73.0,86.9
Lassila and tikanoja oyj,G,2024,4,FI0009010854,Industrials,Waste Management Services,Finland,Europe,59.8,59.8,73.0,86.9
Lassila and tikanoja oyj,G,2025,1,FI0009010854,Industrials,Waste Management Services,Finland,Europe,59.8,59.8,73.0,86.9
Lassila and tikanoja oyj,S,2022,1,FI0009010854,Industrials,Waste Management Services,Finland,Europe,67.3,67.3,67.3,100.0
Lassila and tikanoja oyj,S,2022,2,FI0009010854,Industrials,Waste Management Services,Finland,Europe,67.3,67.3,67.3,100.0
Lassila and tikanoja oyj,S,2022,3,FI0009010854,Industrials,Waste Management Services,Finland,Europe,67.3,67.3,67.3,100.0
Lassila and tikanoja oyj,S,2022,4,FI0009010854,Industrials,Waste Management Services,Finland,Europe,67.3,67.3,67.3,100.0
Lassila and tikanoja oyj,S,2023,1,FI0009010854,Industrials,Waste Management Services,Finland,Europe,63.7,63.7,66.6,97.1
Lassila and tikanoja oyj,S,2023,2,FI0009010854,Industrials,Waste Management Services,Finland,Europe,63.7,63.7,66.6,97.1
Lassila and tikanoja oyj,S,2023,3,FI0009010854,Industrials,Waste Management Services,Finland,Europe,63.7,63.7,66.6,97.1
Lassila and tikanoja oyj,S,2023,4,FI0009010854,Industrials,Waste Management Services,Finland,Europe,63.7,63.7,66.6,97.1
Lassila and tikanoja oyj,S,2024,1,FI0009010854,Industrials,Waste Management Services,Finland,Europe,63.7,63.7,66.6,97.1
Lassila and tikanoja oyj,S,2024,2,FI0009010854,Industrials,Waste Management Services,Finland,Europe,63.7,63.7,66.6,97.1
Lassila and tikanoja oyj,S,2024,3,FI0009010854,Industrials,Waste Management Services,Finland,Europe,63.7,63.7,65.4,98.3
Lassila and tikanoja oyj,S,2024,4,FI0009010854,Industrials,Waste Management Services,Finland,Europe,63.7,63.7,65.4,98.3
Lassila and tikanoja oyj,S,2025,1,FI0009010854,Industrials,Waste Management Services,Finland,Europe,63.7,63.7,65.4,98.3
Lassila and tikanoja oyj,SI,2023,3,FI0009010854,Industrials,Waste Management Services,Finland,Europe,0.667,0.833,1.0,66.7
Lassila and tikanoja oyj,SI,2023,4,FI0009010854,Industrials,Waste Management Services,Finland,Europe,0.667,0.833,1.0,66.7
Lassila and tikanoja oyj,SI,2024,1,FI0009010854,Industrials,Waste Management Services,Finland,Europe,0.0,0.636,1.0,9.1
Lassila and tikanoja oyj,SI,2024,2,FI0009010854,Industrials,Waste Management Services,Finland,Europe,0.0,0.636,1.0,9.1
Lassila and tikanoja oyj,SI,2024,3,FI0009010854,Industrials,Waste Management Services,Finland,Europe,0.0,0.636,1.0,9.1
Lassila and tikanoja oyj,SI,2024,4,FI0009010854,Industrials,Waste Management Services,Finland,Europe,0.0,0.636,1.0,9.1
Lassila and tikanoja oyj,SI,2025,1,FI0009010854,Industrials,Waste Management Services,Finland,Europe,0.0,0.636,1.0,9.1
Latécoère S.A.,E,2022,1,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,32.2,32.2,68.2,64.0
Latécoère S.A.,E,2022,2,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,32.2,32.2,68.2,64.0
Latécoère S.A.,E,2022,3,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,32.2,32.2,68.2,64.0
Latécoère S.A.,E,2022,4,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,32.2,32.2,68.2,64.0
Latécoère S.A.,E,2023,1,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,40.0,40.0,79.0,61.0
Latécoère S.A.,E,2023,2,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,40.0,40.0,79.0,61.0
Latécoère S.A.,E,2023,3,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,38.5,38.5,67.4,71.1
Latécoère S.A.,E,2023,4,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,38.5,38.5,67.4,71.1
Latécoère S.A.,E,2024,1,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,38.5,38.5,67.4,71.1
Latécoère S.A.,E,2024,2,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,38.5,38.5,67.4,71.1
Latécoère S.A.,E,2024,3,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,38.5,38.5,67.4,71.1
Latécoère S.A.,E,2024,4,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,38.6,38.6,67.4,71.2
Latécoère S.A.,E,2025,1,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,38.6,38.6,67.4,71.2
Latécoère S.A.,ESG,2022,1,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,52.6,52.6,52.6,100.0
Latécoère S.A.,ESG,2022,2,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,52.6,52.6,52.6,100.0
Latécoère S.A.,ESG,2022,3,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,52.6,52.6,52.6,100.0
Latécoère S.A.,ESG,2022,4,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,52.6,52.6,52.6,100.0
Latécoère S.A.,ESG,2023,1,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,55.8,55.8,68.8,87.1
Latécoère S.A.,ESG,2023,2,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,55.8,55.8,68.8,87.1
Latécoère S.A.,ESG,2023,3,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,52.7,52.7,59.9,92.8
Latécoère S.A.,ESG,2023,4,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,52.7,52.7,59.9,92.8
Latécoère S.A.,ESG,2024,1,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,52.7,52.7,59.9,92.8
Latécoère S.A.,ESG,2024,2,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,52.7,52.7,59.9,92.8
Latécoère S.A.,ESG,2024,3,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,52.7,52.7,59.9,92.8
Latécoère S.A.,ESG,2024,4,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,52.7,52.7,59.9,92.8
Latécoère S.A.,ESG,2025,1,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,52.7,52.7,59.9,92.8
Latécoère S.A.,G,2022,1,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,52.3,52.3,52.3,100.0
Latécoère S.A.,G,2022,2,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,52.3,52.3,52.3,100.0
Latécoère S.A.,G,2022,3,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,52.3,52.3,52.3,100.0
Latécoère S.A.,G,2022,4,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,52.3,52.3,52.3,100.0
Latécoère S.A.,G,2023,1,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,58.1,58.1,66.2,91.9
Latécoère S.A.,G,2023,2,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,58.1,58.1,66.2,91.9
Latécoère S.A.,G,2023,3,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,54.9,54.9,60.0,94.9
Latécoère S.A.,G,2023,4,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,55.0,55.0,60.0,95.0
Latécoère S.A.,G,2024,1,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,55.0,55.0,60.0,95.0
Latécoère S.A.,G,2024,2,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,55.0,55.0,60.0,95.0
Latécoère S.A.,G,2024,3,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,55.0,55.0,60.0,95.0
Latécoère S.A.,G,2024,4,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,54.9,54.9,60.0,94.9
Latécoère S.A.,G,2025,1,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,54.9,54.9,60.0,94.9
Latécoère S.A.,S,2022,1,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,57.9,57.9,57.9,100.0
Latécoère S.A.,S,2022,2,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,57.9,57.9,57.9,100.0
Latécoère S.A.,S,2022,3,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,57.9,57.9,57.9,100.0
Latécoère S.A.,S,2022,4,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,57.9,57.9,57.9,100.0
Latécoère S.A.,S,2023,1,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,53.6,53.6,72.5,81.0
Latécoère S.A.,S,2023,2,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,53.6,53.6,72.5,81.0
Latécoère S.A.,S,2023,3,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,52.4,52.4,66.0,86.4
Latécoère S.A.,S,2023,4,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,52.5,52.5,66.0,86.5
Latécoère S.A.,S,2024,1,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,52.5,52.5,66.0,86.5
Latécoère S.A.,S,2024,2,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,52.5,52.5,66.0,86.5
Latécoère S.A.,S,2024,3,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,52.5,52.5,66.0,86.5
Latécoère S.A.,S,2024,4,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,52.4,52.4,66.0,86.4
Latécoère S.A.,S,2025,1,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,52.4,52.4,66.0,86.4
Latécoère S.A.,SI,2023,3,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,0.0,0.286,0.571,42.9
Latécoère S.A.,SI,2023,4,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,0.0,0.286,0.571,42.9
Latécoère S.A.,SI,2024,1,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,0.0,0.286,0.571,42.9
Latécoère S.A.,SI,2024,2,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,0.0,0.286,0.571,42.9
Latécoère S.A.,SI,2024,3,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,0.0,0.286,0.571,42.9
Latécoère S.A.,SI,2024,4,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,0.0,0.286,0.571,42.9
Latécoère S.A.,SI,2025,1,FR0000032278,Industrials,Aircraft Exteriors and Aerostructures,France,Europe,0.0,0.286,0.571,42.9
Legrand sa,E,2020,1,FR0010307819,Industrials,Electrical Components and Equipment,France,Europe,75.1,75.1,75.1,100.0
Legrand sa,E,2020,2,FR0010307819,Industrials,Electrical Components and Equipment,France,Europe,75.1,75.1,75.1,100.0
Legrand sa,E,2020,3,FR0010307819,Industrials,Electrical Components and Equipment,France,Europe,75.1,75.1,75.1,100.0
Legrand sa,E,2020,4,FR0010307819,Industrials,Electrical Components and Equipment,France,Europe,75.1,75.1,75.1,100.0
Legrand sa,E,2021,1,FR0010307819,Industrials,Electrical Components and Equipment,France,Europe,75.0,75.0,75.0,100.0
Legrand sa,E,2021,2,FR0010307819,Industrials,Electrical Components and Equipment,France,Europe,75.0,75.0,75.0,100.0
Legrand sa,E,2021,3,FR0010307819,Industrials,Electrical Components and Equipment,France,Europe,75.0,75.0,75.0,100.0
Legrand sa,E,2021,4,FR0010307819,Industrials,Electrical Components and Equipment,France,Europe,75.0,75.0,75.0,100.0
Legrand sa,E,2022,1,FR0010307819,Industrials,Electrical Components and Equipment,France,Europe,50.9,50.9,83.9,67.0
Legrand sa,E,2022,2,FR0010307819,Industrials,Electrical Components and Equipment,France,Europe,50.9,50.9,83.9,67.0
Legrand sa,E,2022,3,FR0010307819,Industrials,Electrical Components and Equipment,France,Europe,50.9,50.9,83.9,67.0
Legrand sa,E,2022,4,FR0010307819,Industrials,Electrical Components and Equipment,France,Europe,57.6,57.6,83.6,74.0
Legrand sa,E,2023,1,FR0010307819,Industrials,Electrical Components and Equipment,France,Europe,62.6,68.0,87.2,79.2
Legrand sa,E,2023,2,FR0010307819,Industrials,Electrical Components and Equipment,France,Europe,62.6,68.0,87.2,79.2
Legrand sa,E,2023,3,FR0010307819,Industrials,Electrical Components and Equipment,France,Europe,64.5,69.4,79.7,84.1
Legrand sa,E,2023,4,FR0010307819,Industrials,Electrical Components and Equipment,France,Europe,65.0,68.9,78.7,86.6
Legrand sa,E,2024,1,FR0010307819,Industrials,Electrical Components and Equipment,France,Europe,63.7,72.9,80.6,83.4
Legrand sa,E,2024,2,FR0010307819,Industrials,Electrical Components and Equipment,France,Europe,58.4,64.3,80.1,77.2
Legrand sa,E,2024,3,FR0010307819,Industrials,Electrical Components and Equipment,France,Europe,58.4,66.6,80.1,78.3
Legrand sa,E,2024,4,FR0010307819,Industrials,Electrical Components and Equipment,France,Europe,58.4,63.1,80.2,76.5
Legrand sa,E,2025,1,FR0010307819,Industrials,Electrical Components and Equipment,France,Europe,58.4,63.0,80.2,76.5
Legrand sa,ESG,2020,1,FR0010307819,Industrials,Electrical Components and Equipment,France,Europe,70.4,70.4,73.7,96.7
Legrand sa,ESG,2020,2,FR0010307819,Industrials,Electrical Components and Equipment,France,Europe,70.4,70.4,73.7,96.7
Legrand sa,ESG,2020,3,FR0010307819,Industrials,Electrical Components and Equipment,France,Europe,70.4,70.4,73.7,96.7
Legrand sa,ESG,2020,4,FR0010307819,Industrials,Electrical Components and Equipment,France,Europe,70.4,70.4,73.7,96.7
Legrand sa,ESG,2021,1,FR0010307819,Industrials,Electrical Components and Equipment,France,Europe,49.0,49.0,70.1,78.9
Legrand sa,ESG,2021,2,FR0010307819,Industrials,Electrical Components and Equipment,France,Europe,49.0,49.0,70.1,78.9
Legrand sa,ESG,2021,3,FR0010307819,Industrials,Electrical Components and Equipment,France,Europe,49.0,49.0,70.1,78.9
Legrand sa,ESG,2021,4,FR0010307819,Industrials,Electrical Components and Equipment,France,Europe,49.0,49.0,70.1,78.9
Legrand sa,ESG,2022,1,FR0010307819,Industrials,Electrical Components and Equipment,France,Europe,56.1,56.1,72.7,83.4
Legrand sa,ESG,2022,2,FR0010307819,Industrials,Electrical Components and Equipment,France,Europe,56.1,56.1,72.7,83.4
Legrand sa,ESG,2022,3,FR0010307819,Industrials,Electrical Components and Equipment,France,Europe,56.1,56.1,72.7,83.4
Legrand sa,ESG,2022,4,FR0010307819,Industrials,Electrical Components and Equipment,France,Europe,59.2,59.2,74.7,84.5
Legrand sa,ESG,2023,1,FR0010307819,Industrials,Electrical Components and Equipment,France,Europe,63.4,67.0,80.8,85.3
Legrand sa,ESG,2023,2,FR0010307819,Industrials,Electrical Components and Equipment,France,Europe,63.4,67.0,80.8,85.3
