name,score_kind,annee,trimestre,isin,sector,industry,country,region,first_quartile,consensus,third_quartile,strength,delta
Keller group plc,G,2022,2,GB0004866223,Industrials,Construction Engineering,United Kingdom,Europe,61.6,61.6,61.6,100.0,0.0
Keller group plc,G,2022,3,GB0004866223,Industrials,Construction Engineering,United Kingdom,Europe,61.6,61.6,61.6,100.0,0.0
Keller group plc,G,2022,4,GB0004866223,Industrials,Construction Engineering,United Kingdom,Europe,61.6,61.6,61.6,100.0,0.0
Keller group plc,G,2023,1,GB0004866223,Industrials,Construction Engineering,United Kingdom,Europe,57.7,57.7,57.7,100.0,-3.8999999999999986
Keller group plc,G,2023,2,GB0004866223,Industrials,Construction Engineering,United Kingdom,Europe,62.3,62.3,62.3,100.0,4.599999999999994
Keller group plc,G,2023,3,GB0004866223,Industrials,Construction Engineering,United Kingdom,Europe,52.1,52.1,67.3,84.8,-10.199999999999996
Keller group plc,G,2023,4,GB0004866223,Industrials,Construction Engineering,United Kingdom,Europe,52.1,52.1,67.3,84.8,0.0
Keller group plc,G,2024,1,GB0004866223,Industrials,Construction Engineering,United Kingdom,Europe,45.5,66.6,75.9,79.8,14.499999999999993
Keller group plc,G,2024,2,GB0004866223,Industrials,Construction Engineering,United Kingdom,Europe,45.5,66.6,75.9,79.8,0.0
Keller group plc,G,2024,3,GB0004866223,Industrials,Construction Engineering,United Kingdom,Europe,45.5,66.6,75.9,79.8,0.0
Keller group plc,G,2024,4,GB0004866223,Industrials,Construction Engineering,United Kingdom,Europe,45.5,66.5,75.8,79.8,-0.09999999999999432
Keller group plc,G,2025,1,GB0004866223,Industrials,Construction Engineering,United Kingdom,Europe,45.5,66.5,75.8,79.8,0.0
Keller group plc,S,2022,1,GB0004866223,Industrials,Construction Engineering,United Kingdom,Europe,53.0,53.0,53.0,100.0,
Keller group plc,S,2022,2,GB0004866223,Industrials,Construction Engineering,United Kingdom,Europe,53.0,53.0,53.0,100.0,0.0
Keller group plc,S,2022,3,GB0004866223,Industrials,Construction Engineering,United Kingdom,Europe,53.0,53.0,53.0,100.0,0.0
Keller group plc,S,2022,4,GB0004866223,Industrials,Construction Engineering,United Kingdom,Europe,53.0,53.0,53.0,100.0,0.0
Keller group plc,S,2023,1,GB0004866223,Industrials,Construction Engineering,United Kingdom,Europe,45.8,45.8,45.8,100.0,-7.200000000000003
Keller group plc,S,2023,2,GB0004866223,Industrials,Construction Engineering,United Kingdom,Europe,44.6,44.6,44.6,100.0,-1.1999999999999957
Keller group plc,S,2023,3,GB0004866223,Industrials,Construction Engineering,United Kingdom,Europe,37.3,37.3,39.1,98.2,-7.300000000000004
Keller group plc,S,2023,4,GB0004866223,Industrials,Construction Engineering,United Kingdom,Europe,37.3,37.3,39.1,98.2,0.0
Keller group plc,S,2024,1,GB0004866223,Industrials,Construction Engineering,United Kingdom,Europe,32.5,35.0,40.8,94.5,-2.299999999999997
Keller group plc,S,2024,2,GB0004866223,Industrials,Construction Engineering,United Kingdom,Europe,32.5,35.0,40.8,94.5,0.0
Keller group plc,S,2024,3,GB0004866223,Industrials,Construction Engineering,United Kingdom,Europe,32.5,35.0,40.8,94.5,0.0
Keller group plc,S,2024,4,GB0004866223,Industrials,Construction Engineering,United Kingdom,Europe,32.5,35.0,40.9,94.5,0.0
Keller group plc,S,2025,1,GB0004866223,Industrials,Construction Engineering,United Kingdom,Europe,32.5,35.0,40.9,94.5,0.0
Keller group plc,SI,2023,3,GB0004866223,Industrials,Construction Engineering,United Kingdom,Europe,0.0,0.0,0.0,100.0,
Keller group plc,SI,2023,4,GB0004866223,Industrials,Construction Engineering,United Kingdom,Europe,0.0,0.0,0.0,100.0,0.0
Keller group plc,SI,2024,1,GB0004866223,Industrials,Construction Engineering,United Kingdom,Europe,0.0,0.0,0.0,100.0,0.0
Keller group plc,SI,2024,2,GB0004866223,Industrials,Construction Engineering,United Kingdom,Europe,0.0,0.0,0.0,100.0,0.0
Keller group plc,SI,2024,3,GB0004866223,Industrials,Construction Engineering,United Kingdom,Europe,0.0,0.0,0.0,100.0,0.0
Keller group plc,SI,2024,4,GB0004866223,Industrials,Construction Engineering,United Kingdom,Europe,0.0,0.0,0.0,100.0,0.0
Keller group plc,SI,2025,1,GB0004866223,Industrials,Construction Engineering,United Kingdom,Europe,0.0,0.0,0.0,100.0,0.0
Kier group plc,E,2023,2,GB0004915632,Industrials,Construction Engineering,United Kingdom,Europe,17.3,17.3,66.8,50.5,
Kier group plc,E,2023,3,GB0004915632,Industrials,Construction Engineering,United Kingdom,Europe,23.5,23.5,63.1,60.4,6.199999999999999
Kier group plc,E,2023,4,GB0004915632,Industrials,Construction Engineering,United Kingdom,Europe,23.5,23.5,63.1,60.4,0.0
Kier group plc,E,2024,1,GB0004915632,Industrials,Construction Engineering,United Kingdom,Europe,26.1,26.1,57.6,68.5,2.6000000000000014
Kier group plc,E,2024,2,GB0004915632,Industrials,Construction Engineering,United Kingdom,Europe,26.1,26.1,57.6,68.5,0.0
Kier group plc,E,2024,3,GB0004915632,Industrials,Construction Engineering,United Kingdom,Europe,26.1,26.1,57.6,68.5,0.0
Kier group plc,E,2024,4,GB0004915632,Industrials,Construction Engineering,United Kingdom,Europe,26.1,26.1,57.6,68.5,0.0
Kier group plc,E,2025,1,GB0004915632,Industrials,Construction Engineering,United Kingdom,Europe,26.1,26.1,57.6,68.5,0.0
Kier group plc,ESG,2023,2,GB0004915632,Industrials,Construction Engineering,United Kingdom,Europe,91.3,91.3,91.3,100.0,
Kier group plc,ESG,2023,3,GB0004915632,Industrials,Construction Engineering,United Kingdom,Europe,80.5,80.5,80.5,100.0,-10.799999999999997
Kier group plc,ESG,2023,4,GB0004915632,Industrials,Construction Engineering,United Kingdom,Europe,80.5,80.5,80.5,100.0,0.0
Kier group plc,ESG,2024,1,GB0004915632,Industrials,Construction Engineering,United Kingdom,Europe,66.5,66.5,79.4,87.1,-14.0
Kier group plc,ESG,2024,2,GB0004915632,Industrials,Construction Engineering,United Kingdom,Europe,66.5,66.5,79.4,87.1,0.0
Kier group plc,ESG,2024,3,GB0004915632,Industrials,Construction Engineering,United Kingdom,Europe,66.5,66.5,79.4,87.1,0.0
Kier group plc,ESG,2024,4,GB0004915632,Industrials,Construction Engineering,United Kingdom,Europe,66.5,66.5,79.4,87.1,0.0
Kier group plc,ESG,2025,1,GB0004915632,Industrials,Construction Engineering,United Kingdom,Europe,66.5,66.5,79.4,87.1,0.0
Kier group plc,G,2023,2,GB0004915632,Industrials,Construction Engineering,United Kingdom,Europe,69.0,69.0,69.0,100.0,
Kier group plc,G,2023,3,GB0004915632,Industrials,Construction Engineering,United Kingdom,Europe,65.4,65.4,65.4,100.0,-3.5999999999999943
Kier group plc,G,2023,4,GB0004915632,Industrials,Construction Engineering,United Kingdom,Europe,65.4,65.4,65.4,100.0,0.0
Kier group plc,G,2024,1,GB0004915632,Industrials,Construction Engineering,United Kingdom,Europe,60.9,60.9,75.5,85.3,-4.500000000000007
Kier group plc,G,2024,2,GB0004915632,Industrials,Construction Engineering,United Kingdom,Europe,60.9,60.9,75.5,85.3,0.0
Kier group plc,G,2024,3,GB0004915632,Industrials,Construction Engineering,United Kingdom,Europe,60.9,60.9,75.5,85.3,0.0
Kier group plc,G,2024,4,GB0004915632,Industrials,Construction Engineering,United Kingdom,Europe,60.9,60.9,75.5,85.3,0.0
Kier group plc,G,2025,1,GB0004915632,Industrials,Construction Engineering,United Kingdom,Europe,60.9,60.9,75.5,85.3,0.0
Kier group plc,S,2023,2,GB0004915632,Industrials,Construction Engineering,United Kingdom,Europe,54.0,54.0,54.0,100.0,
Kier group plc,S,2023,3,GB0004915632,Industrials,Construction Engineering,United Kingdom,Europe,51.2,51.2,51.2,100.0,-2.799999999999997
Kier group plc,S,2023,4,GB0004915632,Industrials,Construction Engineering,United Kingdom,Europe,51.2,51.2,51.2,100.0,0.0
Kier group plc,S,2024,1,GB0004915632,Industrials,Construction Engineering,United Kingdom,Europe,47.5,47.5,63.7,83.8,-3.700000000000003
Kier group plc,S,2024,2,GB0004915632,Industrials,Construction Engineering,United Kingdom,Europe,47.5,47.5,63.7,83.8,0.0
Kier group plc,S,2024,3,GB0004915632,Industrials,Construction Engineering,United Kingdom,Europe,47.5,47.5,63.7,83.8,0.0
Kier group plc,S,2024,4,GB0004915632,Industrials,Construction Engineering,United Kingdom,Europe,47.5,47.5,63.7,83.8,0.0
Kier group plc,S,2025,1,GB0004915632,Industrials,Construction Engineering,United Kingdom,Europe,47.5,47.5,63.7,83.8,0.0
Kier group plc,SI,2023,4,GB0004915632,Industrials,Construction Engineering,United Kingdom,Europe,0.0,0.5,1.0,0.0,
Kier group plc,SI,2024,1,GB0004915632,Industrials,Construction Engineering,United Kingdom,Europe,0.0,0.5,1.0,0.0,0.0
Kier group plc,SI,2024,2,GB0004915632,Industrials,Construction Engineering,United Kingdom,Europe,0.143,0.571,1.0,14.3,0.07099999999999995
Kier group plc,SI,2024,3,GB0004915632,Industrials,Construction Engineering,United Kingdom,Europe,0.143,0.571,1.0,14.3,0.0
Kier group plc,SI,2024,4,GB0004915632,Industrials,Construction Engineering,United Kingdom,Europe,0.143,0.571,1.0,14.3,0.0
Kier group plc,SI,2025,1,GB0004915632,Industrials,Construction Engineering,United Kingdom,Europe,0.143,0.571,1.0,14.3,0.0
Kingspan group public limited company,E,2020,1,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,53.3,57.4,82.5,78.0,
Kingspan group public limited company,E,2020,2,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,53.3,57.4,82.5,78.0,0.0
Kingspan group public limited company,E,2020,3,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,53.3,57.4,82.5,78.0,0.0
Kingspan group public limited company,E,2020,4,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,53.3,57.4,82.5,78.0,0.0
Kingspan group public limited company,E,2021,1,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,58.1,62.2,80.3,77.9,4.800000000000004
Kingspan group public limited company,E,2021,2,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,58.1,62.2,80.3,77.9,0.0
Kingspan group public limited company,E,2021,3,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,58.1,62.2,80.3,77.9,0.0
Kingspan group public limited company,E,2021,4,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,58.1,62.2,80.3,77.9,0.0
Kingspan group public limited company,E,2022,1,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,48.7,57.9,69.4,82.0,-4.300000000000004
Kingspan group public limited company,E,2022,2,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,48.7,57.9,69.4,82.0,0.0
Kingspan group public limited company,E,2022,3,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,48.7,57.9,69.4,82.0,0.0
Kingspan group public limited company,E,2022,4,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,48.7,57.9,69.4,82.0,0.0
Kingspan group public limited company,E,2023,1,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,55.1,69.6,77.2,83.1,11.699999999999996
Kingspan group public limited company,E,2023,2,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,55.1,69.6,77.2,83.1,0.0
Kingspan group public limited company,E,2023,3,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,59.4,75.9,79.9,80.4,6.300000000000011
Kingspan group public limited company,E,2023,4,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,59.4,75.9,79.9,80.6,0.0
Kingspan group public limited company,E,2024,1,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,61.0,74.4,80.6,79.1,-1.5
Kingspan group public limited company,E,2024,2,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,61.0,73.2,79.9,80.1,-1.2000000000000028
Kingspan group public limited company,E,2024,3,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,62.1,73.2,79.9,81.4,0.0
Kingspan group public limited company,E,2024,4,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,63.0,73.6,79.9,81.9,0.3999999999999915
Kingspan group public limited company,E,2025,1,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,63.0,73.6,79.9,81.9,0.0
Kingspan group public limited company,ESG,2020,1,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,44.9,47.0,64.2,83.2,
Kingspan group public limited company,ESG,2020,2,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,44.9,47.0,64.2,83.2,0.0
Kingspan group public limited company,ESG,2020,3,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,44.9,47.0,64.2,83.2,0.0
Kingspan group public limited company,ESG,2020,4,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,44.9,47.0,64.2,83.2,0.0
Kingspan group public limited company,ESG,2021,1,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,41.2,52.8,63.4,83.8,5.799999999999997
Kingspan group public limited company,ESG,2021,2,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,41.2,52.8,63.4,83.8,0.0
Kingspan group public limited company,ESG,2021,3,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,41.2,52.8,63.4,83.8,0.0
Kingspan group public limited company,ESG,2021,4,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,41.2,52.8,63.4,83.8,0.0
Kingspan group public limited company,ESG,2022,1,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,48.1,57.0,66.7,86.4,4.200000000000003
Kingspan group public limited company,ESG,2022,2,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,48.1,57.0,66.7,86.4,0.0
Kingspan group public limited company,ESG,2022,3,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,48.1,57.0,66.7,86.4,0.0
Kingspan group public limited company,ESG,2022,4,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,48.1,57.0,66.7,86.4,0.0
Kingspan group public limited company,ESG,2023,1,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,46.6,54.4,66.5,82.8,-2.6000000000000014
Kingspan group public limited company,ESG,2023,2,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,46.6,54.4,66.5,82.8,0.0
Kingspan group public limited company,ESG,2023,3,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,44.0,56.4,65.5,75.6,2.0
Kingspan group public limited company,ESG,2023,4,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,44.0,56.4,68.8,73.6,0.0
Kingspan group public limited company,ESG,2024,1,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,46.8,55.6,69.9,74.5,-0.7999999999999972
Kingspan group public limited company,ESG,2024,2,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,49.3,56.7,70.5,74.2,1.1000000000000014
Kingspan group public limited company,ESG,2024,3,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,49.3,55.8,69.8,74.8,-0.9000000000000057
Kingspan group public limited company,ESG,2024,4,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,49.3,55.8,69.9,74.8,0.0
Kingspan group public limited company,ESG,2025,1,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,49.3,55.8,69.9,74.8,0.0
Kingspan group public limited company,G,2020,1,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,50.1,56.2,72.2,82.3,
Kingspan group public limited company,G,2020,2,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,50.1,56.2,72.2,82.3,0.0
Kingspan group public limited company,G,2020,3,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,50.1,56.2,72.2,82.3,0.0
Kingspan group public limited company,G,2020,4,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,50.1,56.2,72.2,82.3,0.0
Kingspan group public limited company,G,2021,1,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,53.2,59.3,74.1,80.8,3.0999999999999943
Kingspan group public limited company,G,2021,2,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,53.2,59.3,74.1,80.8,0.0
Kingspan group public limited company,G,2021,3,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,53.2,59.3,74.1,80.8,0.0
Kingspan group public limited company,G,2021,4,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,53.2,59.3,74.1,80.8,0.0
Kingspan group public limited company,G,2022,1,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,47.5,51.5,62.5,86.2,-7.799999999999997
Kingspan group public limited company,G,2022,2,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,47.5,51.5,62.5,86.2,0.0
Kingspan group public limited company,G,2022,3,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,47.5,51.5,62.5,86.2,0.0
Kingspan group public limited company,G,2022,4,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,47.5,51.5,62.5,86.2,0.0
Kingspan group public limited company,G,2023,1,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,45.4,51.7,64.2,82.5,0.20000000000000284
Kingspan group public limited company,G,2023,2,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,45.4,51.7,64.2,82.5,0.0
Kingspan group public limited company,G,2023,3,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,48.5,58.0,65.6,74.7,6.299999999999997
Kingspan group public limited company,G,2023,4,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,48.5,58.0,67.2,72.2,0.0
Kingspan group public limited company,G,2024,1,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,51.9,59.8,71.2,73.4,1.7999999999999972
Kingspan group public limited company,G,2024,2,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,53.1,59.4,70.1,74.6,-0.3999999999999986
Kingspan group public limited company,G,2024,3,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,53.1,59.0,67.1,76.1,-0.3999999999999986
Kingspan group public limited company,G,2024,4,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,53.1,59.0,67.1,76.1,0.0
Kingspan group public limited company,G,2025,1,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,53.1,59.0,67.1,76.1,0.0
Kingspan group public limited company,S,2020,1,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,52.5,53.7,64.7,90.7,
Kingspan group public limited company,S,2020,2,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,52.5,53.7,64.7,90.7,0.0
Kingspan group public limited company,S,2020,3,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,52.5,53.7,64.7,90.7,0.0
Kingspan group public limited company,S,2020,4,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,52.5,53.7,64.7,90.7,0.0
Kingspan group public limited company,S,2021,1,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,52.1,56.7,60.6,90.1,3.0
Kingspan group public limited company,S,2021,2,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,52.1,56.7,60.6,90.1,0.0
Kingspan group public limited company,S,2021,3,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,52.1,56.7,60.6,90.1,0.0
Kingspan group public limited company,S,2021,4,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,52.1,56.7,60.6,90.1,0.0
Kingspan group public limited company,S,2022,1,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,51.8,54.9,58.6,92.2,-1.8000000000000043
Kingspan group public limited company,S,2022,2,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,51.8,54.9,58.6,92.2,0.0
Kingspan group public limited company,S,2022,3,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,51.8,54.9,58.6,92.2,0.0
Kingspan group public limited company,S,2022,4,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,51.8,54.9,58.6,92.2,0.0
Kingspan group public limited company,S,2023,1,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,51.0,54.0,61.8,88.2,-0.8999999999999986
Kingspan group public limited company,S,2023,2,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,51.0,54.0,61.8,88.2,0.0
Kingspan group public limited company,S,2023,3,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,46.8,51.5,60.1,84.1,-2.5
Kingspan group public limited company,S,2023,4,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,46.3,51.0,59.8,83.7,-0.5
Kingspan group public limited company,S,2024,1,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,43.1,51.4,60.5,82.3,0.3999999999999986
Kingspan group public limited company,S,2024,2,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,42.8,50.6,59.8,82.1,-0.7999999999999972
Kingspan group public limited company,S,2024,3,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,42.5,50.6,58.1,82.8,0.0
Kingspan group public limited company,S,2024,4,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,42.6,50.6,58.2,82.9,0.0
Kingspan group public limited company,S,2025,1,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,42.6,50.6,58.2,82.9,0.0
Kingspan group public limited company,SI,2023,3,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,0.208,0.694,0.958,32.4,
Kingspan group public limited company,SI,2023,4,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,0.269,0.718,0.962,37.6,0.02400000000000002
Kingspan group public limited company,SI,2024,1,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,0.2,0.739,0.971,36.0,0.02100000000000002
Kingspan group public limited company,SI,2024,2,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,0.047,0.671,0.977,20.0,-0.06799999999999995
Kingspan group public limited company,SI,2024,3,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,0.047,0.671,0.977,20.0,0.0
Kingspan group public limited company,SI,2024,4,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,0.047,0.671,0.977,20.0,0.0
Kingspan group public limited company,SI,2025,1,IE0004927939,Industrials,Wall and Roof Insulation,Ireland,Europe,0.047,0.671,0.977,20.0,0.0
Kion group ag,E,2020,1,DE000KGX8881,Industrials,Industrial Automation Machinery,Germany,Europe,49.3,49.3,49.3,100.0,
Kion group ag,E,2020,2,DE000KGX8881,Industrials,Industrial Automation Machinery,Germany,Europe,49.3,49.3,49.3,100.0,0.0
Kion group ag,E,2020,3,DE000KGX8881,Industrials,Industrial Automation Machinery,Germany,Europe,49.3,49.3,49.3,100.0,0.0
Kion group ag,E,2020,4,DE000KGX8881,Industrials,Industrial Automation Machinery,Germany,Europe,49.3,49.3,49.3,100.0,0.0
Kion group ag,E,2021,1,DE000KGX8881,Industrials,Industrial Automation Machinery,Germany,Europe,49.8,49.8,49.8,100.0,0.5
Kion group ag,E,2021,2,DE000KGX8881,Industrials,Industrial Automation Machinery,Germany,Europe,49.8,49.8,49.8,100.0,0.0
Kion group ag,E,2021,3,DE000KGX8881,Industrials,Industrial Automation Machinery,Germany,Europe,49.8,49.8,49.8,100.0,0.0
Kion group ag,E,2021,4,DE000KGX8881,Industrials,Industrial Automation Machinery,Germany,Europe,49.8,49.8,49.8,100.0,0.0
Kion group ag,E,2022,1,DE000KGX8881,Industrials,Industrial Automation Machinery,Germany,Europe,41.0,41.0,68.4,72.7,-8.799999999999997
Kion group ag,E,2022,2,DE000KGX8881,Industrials,Industrial Automation Machinery,Germany,Europe,41.0,41.0,68.4,72.7,0.0
Kion group ag,E,2022,3,DE000KGX8881,Industrials,Industrial Automation Machinery,Germany,Europe,41.0,41.0,68.4,72.7,0.0
Kion group ag,E,2022,4,DE000KGX8881,Industrials,Industrial Automation Machinery,Germany,Europe,41.0,41.0,68.4,72.7,0.0
Kion group ag,E,2023,1,DE000KGX8881,Industrials,Industrial Automation Machinery,Germany,Europe,44.2,44.2,78.0,66.2,3.200000000000003
Kion group ag,E,2023,2,DE000KGX8881,Industrials,Industrial Automation Machinery,Germany,Europe,44.2,44.2,78.0,66.2,0.0
Kion group ag,E,2023,3,DE000KGX8881,Industrials,Industrial Automation Machinery,Germany,Europe,48.0,59.7,76.7,77.5,15.5
Kion group ag,E,2023,4,DE000KGX8881,Industrials,Industrial Automation Machinery,Germany,Europe,50.2,59.6,71.8,83.2,-0.10000000000000142
Kion group ag,E,2024,1,DE000KGX8881,Industrials,Industrial Automation Machinery,Germany,Europe,50.1,53.2,67.9,80.2,-6.399999999999999
Kion group ag,E,2024,2,DE000KGX8881,Industrials,Industrial Automation Machinery,Germany,Europe,50.1,53.2,67.9,80.2,0.0
Kion group ag,E,2024,3,DE000KGX8881,Industrials,Industrial Automation Machinery,Germany,Europe,50.1,53.2,67.9,80.2,0.0
Kion group ag,E,2024,4,DE000KGX8881,Industrials,Industrial Automation Machinery,Germany,Europe,50.1,53.2,67.9,80.2,0.0
Kion group ag,E,2025,1,DE000KGX8881,Industrials,Industrial Automation Machinery,Germany,Europe,50.1,53.2,67.9,80.2,0.0
Kion group ag,ESG,2020,1,DE000KGX8881,Industrials,Industrial Automation Machinery,Germany,Europe,55.0,55.0,63.8,91.2,
Kion group ag,ESG,2020,2,DE000KGX8881,Industrials,Industrial Automation Machinery,Germany,Europe,55.0,55.0,63.8,91.2,0.0
Kion group ag,ESG,2020,3,DE000KGX8881,Industrials,Industrial Automation Machinery,Germany,Europe,55.0,55.0,63.8,91.2,0.0
Kion group ag,ESG,2020,4,DE000KGX8881,Industrials,Industrial Automation Machinery,Germany,Europe,55.0,55.0,63.8,91.2,0.0
Kion group ag,ESG,2021,1,DE000KGX8881,Industrials,Industrial Automation Machinery,Germany,Europe,42.7,42.7,60.8,81.9,-12.299999999999997
Kion group ag,ESG,2021,2,DE000KGX8881,Industrials,Industrial Automation Machinery,Germany,Europe,42.7,42.7,60.8,81.9,0.0
Kion group ag,ESG,2021,3,DE000KGX8881,Industrials,Industrial Automation Machinery,Germany,Europe,42.7,42.7,60.8,81.9,0.0
Kion group ag,ESG,2021,4,DE000KGX8881,Industrials,Industrial Automation Machinery,Germany,Europe,42.7,42.7,60.8,81.9,0.0
Kion group ag,ESG,2022,1,DE000KGX8881,Industrials,Industrial Automation Machinery,Germany,Europe,46.6,46.6,60.7,85.9,3.8999999999999986
Kion group ag,ESG,2022,2,DE000KGX8881,Industrials,Industrial Automation Machinery,Germany,Europe,46.6,46.6,60.7,85.9,0.0
Kion group ag,ESG,2022,3,DE000KGX8881,Industrials,Industrial Automation Machinery,Germany,Europe,46.6,46.6,60.7,85.9,0.0
Kion group ag,ESG,2022,4,DE000KGX8881,Industrials,Industrial Automation Machinery,Germany,Europe,46.6,46.6,60.7,85.9,0.0
Kion group ag,ESG,2023,1,DE000KGX8881,Industrials,Industrial Automation Machinery,Germany,Europe,50.3,50.3,69.3,81.0,3.6999999999999957
Kion group ag,ESG,2023,2,DE000KGX8881,Industrials,Industrial Automation Machinery,Germany,Europe,50.3,50.3,69.3,81.0,0.0
Kion group ag,ESG,2023,3,DE000KGX8881,Industrials,Industrial Automation Machinery,Germany,Europe,51.1,64.1,78.0,80.5,13.799999999999997
Kion group ag,ESG,2023,4,DE000KGX8881,Industrials,Industrial Automation Machinery,Germany,Europe,56.7,72.9,81.9,82.7,8.800000000000011
Kion group ag,ESG,2024,1,DE000KGX8881,Industrials,Industrial Automation Machinery,Germany,Europe,57.5,70.2,76.3,83.0,-2.700000000000003
