isin,name,sector,industry,specialty,country,region,strategy,materiality,methodology,assessment_type,consensus_weight,score_kind,first_quartile,consensus,third_quartile,strength,period
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Simple,Agency,Score,Equal weights,ESG,75.3,78.2,81.4,93.1,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Double,All,Universe quantile,Equal weights,G,0.16,0.459,0.559,70.4,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,Simple,Proprietary,Score,AuM weighted,ESG,22.3,99.3,99.3,58.6,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Simple,Agency,Universe quantile,AuM weighted,ESG,0.463,0.72,0.72,90.7,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Agency,Score,AuM weighted,G,56.7,56.7,56.7,98.0,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,Double,Proprietary,Score,AuM weighted,G,64.8,64.8,84.4,71.9,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Simple,Agency,Score,Equal weights,G,52.9,53.7,57.0,97.3,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Proprietary,Score,Equal weights,ESG,59.5,72.6,90.7,74.3,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Simple,All,Class quantile,AuM weighted,ESG,0.746,0.807,0.807,92.4,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Simple,Agency,Score,AuM weighted,E,70.6,70.6,70.6,98.3,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,All,Score,AuM weighted,ESG,75.2,75.5,77.6,97.1,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Double,Proprietary,Score,AuM weighted,SI,0.0,0.933,0.933,62.1,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Simple,All,Universe quantile,Equal weights,G,0.233,0.294,0.487,83.1,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Simple,Agency,Universe quantile,Equal weights,ESG,0.494,0.524,0.594,85.5,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Simple,Agency,Score,AuM weighted,G,56.7,56.7,56.7,98.0,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,All,Class quantile,AuM weighted,ESG,0.602,0.652,0.892,84.9,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,All,Proprietary,Class quantile,AuM weighted,E,0.724,0.724,0.733,83.4,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Simple,All,Class quantile,Equal weights,ESG,0.502,0.614,0.738,74.9,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Double,Proprietary,Class quantile,AuM weighted,G,0.035,0.47,0.576,80.3,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Simple,All,Class quantile,Equal weights,ESG,0.346,0.55,0.835,61.8,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Simple,Proprietary,Class quantile,AuM weighted,ESG,0.104,0.978,0.978,53.7,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,All,Score,AuM weighted,E,71.9,72.0,72.3,97.9,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,Proprietary,Class quantile,AuM weighted,SI,0.0,0.339,0.415,79.4,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Proprietary,Universe quantile,Equal weights,G,0.184,0.473,0.597,67.3,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,Double,All,Score,AuM weighted,E,70.0,70.0,74.3,84.0,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,All,All,Universe quantile,Equal weights,E,0.488,0.618,0.747,74.1,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,All,Score,AuM weighted,SI,0.065,0.91,0.91,37.3,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,Proprietary,Class quantile,Equal weights,ESG,0.682,0.767,0.946,73.3,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,Simple,Proprietary,Class quantile,Equal weights,ESG,0.104,0.449,0.985,41.3,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,All,Class quantile,AuM weighted,S,0.679,0.707,0.727,92.2,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Proprietary,Universe quantile,Equal weights,ESG,0.594,0.774,0.922,71.7,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,Proprietary,Score,Equal weights,S,64.0,64.7,67.5,97.0,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,Proprietary,Score,AuM weighted,SI,0.218,0.902,0.915,67.3,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,All,Class quantile,Equal weights,G,0.134,0.434,0.586,67.1,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,All,Proprietary,Score,Equal weights,G,72.0,80.0,88.0,84.0,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,Double,Proprietary,Class quantile,Equal weights,E,0.607,0.663,0.719,88.9,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,All,Universe quantile,AuM weighted,ESG,0.486,0.728,0.737,90.4,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,Double,All,Universe quantile,Equal weights,G,0.239,0.528,0.818,42.1,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Simple,All,Universe quantile,AuM weighted,E,0.593,0.593,0.593,97.3,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Double,All,Universe quantile,Equal weights,S,0.538,0.643,0.802,78.0,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Simple,Proprietary,Class quantile,Equal weights,ESG,0.104,0.449,0.985,41.3,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,All,All,Universe quantile,AuM weighted,G,0.15,0.69,0.69,43.7,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,Proprietary,Universe quantile,AuM weighted,E,0.907,0.926,0.951,93.1,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,All,Universe quantile,Equal weights,E,0.878,0.931,0.956,89.4,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,All,Universe quantile,Equal weights,S,0.527,0.651,0.777,80.1,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,Double,Proprietary,Score,AuM weighted,ESG,69.8,81.8,81.8,91.2,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,Double,All,Score,Equal weights,G,72.8,82.4,92.0,80.8,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Simple,Agency,Class quantile,AuM weighted,E,0.833,0.833,0.833,95.5,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,All,Universe quantile,AuM weighted,ESG,0.666,0.707,0.856,89.0,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,Agency,Class quantile,Equal weights,G,0.127,0.266,0.538,72.6,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,All,All,Class quantile,AuM weighted,E,0.724,0.724,0.733,83.4,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Double,All,Class quantile,AuM weighted,E,0.909,0.911,0.946,94.0,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Double,Proprietary,Score,AuM weighted,S,61.4,62.1,62.1,94.8,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,All,Class quantile,Equal weights,S,0.494,0.678,0.793,75.3,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Simple,Agency,Score,Equal weights,S,51.1,56.9,57.7,95.6,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Simple,All,Score,AuM weighted,G,56.6,56.6,56.6,97.9,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Simple,All,Universe quantile,Equal weights,ESG,0.494,0.524,0.594,85.5,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,All,Universe quantile,AuM weighted,S,0.709,0.723,0.742,92.3,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Simple,All,Class quantile,Equal weights,S,0.457,0.523,0.627,88.7,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,Proprietary,Universe quantile,AuM weighted,G,0.102,0.429,0.534,83.1,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Simple,All,Universe quantile,AuM weighted,S,0.74,0.74,0.74,93.0,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,Proprietary,Score,Equal weights,SI,0.923,0.808,1.0,43.1,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,All,All,Universe quantile,Equal weights,ESG,0.414,0.644,0.924,65.9,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,All,Proprietary,Score,Equal weights,E,44.8,63.1,81.3,63.5,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,All,Score,AuM weighted,G,55.1,62.5,65.7,89.2,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,All,Universe quantile,Equal weights,E,0.819,0.863,0.875,92.7,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,Proprietary,Universe quantile,Equal weights,E,0.878,0.931,0.956,89.4,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Simple,Agency,Universe quantile,AuM weighted,G,0.484,0.484,0.484,89.8,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Simple,All,Score,Equal weights,ESG,54.6,66.1,88.7,75.6,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Double,Proprietary,Class quantile,AuM weighted,SI,0.0,0.339,0.415,79.4,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,All,Universe quantile,Equal weights,S,0.528,0.643,0.761,81.4,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,All,Universe quantile,AuM weighted,SI,0.0,0.403,0.418,71.5,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,Proprietary,Universe quantile,Equal weights,G,0.16,0.459,0.559,70.4,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Proprietary,Universe quantile,AuM weighted,ESG,0.339,0.867,0.93,68.5,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,Proprietary,Score,Equal weights,E,86.0,88.5,90.0,96.3,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,All,Proprietary,Universe quantile,Equal weights,E,0.488,0.618,0.747,74.1,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,Proprietary,Class quantile,AuM weighted,SI,0.0,0.352,0.412,73.2,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Double,All,Score,AuM weighted,G,53.2,62.1,62.1,92.5,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Double,All,Class quantile,Equal weights,ESG,0.682,0.767,0.946,73.3,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Proprietary,Universe quantile,AuM weighted,SI,0.0,0.403,0.418,71.5,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Simple,All,Universe quantile,AuM weighted,E,0.592,0.592,0.592,97.2,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,Proprietary,Class quantile,AuM weighted,G,0.035,0.47,0.576,80.3,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Double,All,Score,Equal weights,G,55.7,65.0,65.0,93.2,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Double,All,Universe quantile,Equal weights,SI,0.388,0.35,0.431,72.0,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,All,Universe quantile,AuM weighted,SI,0.0,0.374,0.388,70.1,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,All,Proprietary,Universe quantile,Equal weights,ESG,0.414,0.644,0.924,65.9,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,Proprietary,Universe quantile,AuM weighted,SI,0.0,0.387,0.402,78.6,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,Agency,Class quantile,AuM weighted,S,0.714,0.714,0.714,93.2,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,Proprietary,Universe quantile,Equal weights,SI,0.388,0.35,0.431,72.0,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,All,Score,AuM weighted,E,71.7,71.8,72.2,97.5,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,All,Class quantile,Equal weights,ESG,0.668,0.777,0.937,75.3,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,Double,Proprietary,Universe quantile,AuM weighted,E,0.748,0.748,0.778,85.2,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,All,Class quantile,Equal weights,G,0.137,0.495,0.636,60.1,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Simple,All,Universe quantile,AuM weighted,G,0.483,0.483,0.483,89.8,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,Double,All,Score,Equal weights,ESG,69.2,73.1,84.2,90.0,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Agency,Class quantile,AuM weighted,S,0.714,0.714,0.714,93.2,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,All,Score,AuM weighted,G,56.4,57.4,57.8,96.8,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,Proprietary,Universe quantile,Equal weights,ESG,0.705,0.841,0.907,78.7,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,Proprietary,Class quantile,AuM weighted,S,0.428,0.653,0.812,84.5,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Simple,All,Score,AuM weighted,ESG,76.6,76.6,76.6,98.0,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Proprietary,Class quantile,AuM weighted,E,0.882,0.883,0.915,92.5,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,All,Universe quantile,Equal weights,SI,0.259,0.319,0.458,64.2,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,All,Proprietary,Universe quantile,AuM weighted,G,0.15,0.69,0.69,43.7,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,Simple,All,Universe quantile,Equal weights,ESG,0.1,0.477,0.991,40.6,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,Simple,Proprietary,Universe quantile,AuM weighted,ESG,0.1,0.984,0.984,53.5,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,Double,All,Universe quantile,Equal weights,E,0.477,0.65,0.823,65.4,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,All,Score,Equal weights,ESG,63.0,73.8,88.6,78.4,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Simple,Agency,Score,AuM weighted,ESG,76.6,76.6,76.6,98.0,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Agency,Universe quantile,Equal weights,G,0.199,0.266,0.476,81.5,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,All,All,Score,Equal weights,ESG,47.0,60.9,91.7,70.2,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Simple,All,Class quantile,AuM weighted,E,0.833,0.833,0.833,95.5,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Simple,Agency,Universe quantile,Equal weights,G,0.199,0.266,0.476,81.5,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,Proprietary,Score,Equal weights,S,64.3,65.0,68.0,96.8,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Agency,Score,AuM weighted,ESG,76.6,76.6,76.6,98.0,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Agency,Class quantile,Equal weights,ESG,0.502,0.614,0.738,74.9,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Double,Proprietary,Score,Equal weights,ESG,67.4,80.0,90.0,76.8,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Double,All,Score,AuM weighted,ESG,64.4,66.9,86.0,89.5,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,Simple,All,Universe quantile,AuM weighted,ESG,0.1,0.984,0.984,53.5,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,Simple,All,Class quantile,Equal weights,ESG,0.104,0.449,0.985,41.3,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Simple,Agency,Score,AuM weighted,S,59.6,59.6,59.6,97.5,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Agency,Class quantile,AuM weighted,ESG,0.746,0.807,0.807,92.4,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,Double,All,Class quantile,Equal weights,G,0.141,0.488,0.835,30.5,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Proprietary,Universe quantile,Equal weights,SI,0.298,0.326,0.445,67.1,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,All,Class quantile,AuM weighted,S,0.428,0.653,0.812,84.5,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Agency,Score,Equal weights,S,51.1,56.9,57.7,95.6,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,All,Score,AuM weighted,SI,0.251,0.887,0.898,48.3,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Double,All,Score,Equal weights,E,86.0,88.5,90.0,96.3,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Double,All,Universe quantile,Equal weights,ESG,0.708,0.857,0.92,75.3,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Simple,Agency,Score,AuM weighted,ESG,76.6,76.6,76.6,98.0,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Simple,All,Class quantile,AuM weighted,ESG,0.536,0.863,0.863,79.7,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,All,Class quantile,Equal weights,E,0.823,0.864,0.893,94.1,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Double,All,Class quantile,Equal weights,E,0.9,0.952,0.955,95.0,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,All,Class quantile,Equal weights,E,0.873,0.926,0.933,94.4,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Simple,All,Class quantile,Equal weights,S,0.473,0.545,0.658,87.6,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,All,Score,AuM weighted,S,61.1,61.7,61.7,94.0,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,All,Universe quantile,AuM weighted,E,0.886,0.903,0.928,92.1,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,All,All,Score,AuM weighted,E,64.7,64.7,68.6,80.5,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,Proprietary,Class quantile,AuM weighted,E,0.892,0.894,0.926,93.1,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,All,Proprietary,Score,Equal weights,ESG,47.0,60.9,91.7,70.2,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Double,Proprietary,Score,AuM weighted,ESG,64.4,66.9,86.0,89.5,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Double,All,Class quantile,AuM weighted,ESG,0.652,0.797,0.905,88.5,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,Double,Proprietary,Class quantile,AuM weighted,G,0.032,0.741,0.741,34.4,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,Proprietary,Class quantile,Equal weights,G,0.137,0.495,0.636,60.1,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,All,Score,Equal weights,E,81.0,82.8,84.8,96.7,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,All,Score,AuM weighted,G,56.3,57.3,57.3,97.4,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,All,Universe quantile,Equal weights,G,0.171,0.407,0.537,73.4,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,Double,Proprietary,Universe quantile,Equal weights,E,0.477,0.65,0.823,65.4,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,Double,Proprietary,Class quantile,Equal weights,ESG,0.624,0.805,0.908,81.1,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Proprietary,Universe quantile,AuM weighted,E,0.876,0.893,0.918,91.5,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,All,Universe quantile,AuM weighted,E,0.628,0.63,0.633,96.6,2023-10-01
