"ISSUERID","ISSUER_NAME","Client_ID","client1","ISSUER_TICKER","ISSUER_CUSIP","ISSUER_SEDOL","ISSUER_ISIN","ISSUER_CNTRY_DOMICILE","ACCESS_TO_FIN_MODERATE_CONTROVERSIES","ACCESS_TO_FIN_SEVERE_CONTROVERSIES","ACCESS_TO_FIN_VERY_SEVERE_CONTROVERSIES","ACCESS_TO_HLTHCRE_MODERATE_CONTROVERSIES","ACCESS_TO_HLTHCRE_SEVERE_CONTROVERSIES","ACCESS_TO_HLTHCRE_VERY_SEVERE_CONTROVERSIES","BIODIV_LAND_USE_MODERATE_CONTROVERSIES","BIODIV_LAND_USE_SEVERE_CONTROVERSIES","BIODIV_LAND_USE_VERY_SEVERE_CONTROVERSIES","CHEM_SAFETY_MODERATE_CONTROVERSIES","CHEM_SAFETY_SEVERE_CONTROVERSIES","CHEM_SAFETY_VERY_SEVERE_CONTROVERSIES","CONTROV_SRC_MODERATE_CONTROVERSIES","CONTROV_SRC_SEVERE_CONTROVERSIES","CONTROV_SRC_VERY_SEVERE_CONTROVERSIES","E_WASTE_MODERATE_CONTROVERSIES","E_WASTE_SEVERE_CONTROVERSIES","E_WASTE_VERY_SEVERE_CONTROVERSIES","HLTH_SAFETY_MODERATE_CONTROVERSIES","HLTH_SAFETY_SEVERE_CONTROVERSIES","HLTH_SAFETY_VERY_SEVERE_CONTROVERSIES","HUMAN_CAPITAL_DEV_MODERATE_CONTROVERSIES","HUMAN_CAPITAL_DEV_SEVERE_CONTROVERSIES","HUMAN_CAPITAL_DEV_VERY_SEVERE_CONTROVERSIES","LABOR_MGMT_MODERATE_CONTROVERSIES","LABOR_MGMT_SEVERE_CONTROVERSIES","LABOR_MGMT_VERY_SEVERE_CONTROVERSIES","CONTR_ANTI_COMP_N_SEVERE","CONTR_BRIB_CORRUPT_N_SEVERE","CONTR_ETHICS_N_SEVERE","CONTR_CHEM_SAFE_N_SEVERE","CONTR_CLIMATE_CHNG_N_SEVERE","CONTR_COLLECTIVE_BARG_N_SEVERE","CONTR_HEALTH_SAFETY_N_SEVERE","CONTR_CONTROVERSIAL_WORKPLACE_N_SEVERE","CONTR_CUSTOMER_FRAUD_N_SEVERE","CONTR_DATA_SECURITY_N_SEVERE","CONTR_DISCRIMINATION_DIV_N_SEVERE","CONTR_DISCRIMINATORY_ACCESS_N_SEVERE","CONTR_ENV_IMPACT_N_SEVERE","CONTR_ENV_INVESTMENT_N_SEVERE","CONTR_HUMAN_RIGHTS_N_SEVERE","CONTR_MARKETING_N_SEVERE","CONTR_IMPACT_ECOSYSTEMS_N_SEVERE","CONTR_PRODUCT_SAFE_N_SEVERE","CONTR_RAW_MATERIAL_N_SEVERE","CONTR_SOC_IMPACT_RAW_MAT_N_SEVERE","CONTR_IMPACT_COMMUNITY_N_SEVERE","CONTR_SUPPLY_CHAIN_LABOR_N_SEVERE","CONTR_TAX_SUBSIDIES_N_SEVERE","CONTR_TOXIC_EMISS_WASTE_N_SEVERE","CONTR_WATER_N_SEVERE","BUS_ETHICS_ANTICOMP_MODERATE_CONTROVERSIES","BUS_ETHICS_ETHICSFRAUD_MODERATE_CONTROVERSIES","COMM_REL_MODERATE_CONTROVERSIES","FIN_PROD_SAFETY_MODERATE_CONTROVERSIES","FINANCING_ENV_IMP_MODERATE_CONTROVERSIES","BUS_ETHICS_CORRUPTION_MODERATE_CONTROVERSIES","BUS_ETHICS_ANTICOMP_SEVERE_CONTROVERSIES","BUS_ETHICS_ETHICSFRAUD_SEVERE_CONTROVERSIES","COMM_REL_SEVERE_CONTROVERSIES","FIN_PROD_SAFETY_SEVERE_CONTROVERSIES","FINANCING_ENV_IMP_SEVERE_CONTROVERSIES","BUS_ETHICS_CORRUPTION_SEVERE_CONTROVERSIES","BUS_ETHICS_ANTICOMP_VERY_SEVERE_CONTROVERSIES","BUS_ETHICS_ETHICSFRAUD_VERY_SEVERE_CONTROVERSIES","COMM_REL_VERY_SEVERE_CONTROVERSIES","FIN_PROD_SAFETY_VERY_SEVERE_CONTROVERSIES","FINANCING_ENV_IMP_VERY_SEVERE_CONTROVERSIES","BUS_ETHICS_CORRUPTION_VERY_SEVERE_CONTROVERSIES","OPPS_NUTRI_HLTH_MODERATE_CONTROVERSIES","OPPS_NUTRI_HLTH_SEVERE_CONTROVERSIES","OPPS_NUTRI_HLTH_VERY_SEVERE_CONTROVERSIES","PACK_MAT_WASTE_MODERATE_CONTROVERSIES","PACK_MAT_WASTE_SEVERE_CONTROVERSIES","PACK_MAT_WASTE_VERY_SEVERE_CONTROVERSIES","PRIVACY_DATA_SEC_MODERATE_CONTROVERSIES","PRIVACY_DATA_SEC_SEVERE_CONTROVERSIES","PRIVACY_DATA_SEC_VERY_SEVERE_CONTROVERSIES","PROD_SFTY_QUALITY_MODERATE_CONTROVERSIES","PROD_SFTY_QUALITY_SEVERE_CONTROVERSIES","PROD_SFTY_QUALITY_VERY_SEVERE_CONTROVERSIES","RAW_MAT_SRC_MODERATE_CONTROVERSIES","RAW_MAT_SRC_SEVERE_CONTROVERSIES","RAW_MAT_SRC_VERY_SEVERE_CONTROVERSIES","RESPONSIBLE_INVEST_MODERATE_CONTROVERSIES","RESPONSIBLE_INVEST_SEVERE_CONTROVERSIES","RESPONSIBLE_INVEST_VERY_SEVERE_CONTROVERSIES","SUPPLY_CHAIN_LAB_MODERATE_CONTROVERSIES","SUPPLY_CHAIN_LAB_SEVERE_CONTROVERSIES","SUPPLY_CHAIN_LAB_VERY_SEVERE_CONTROVERSIES","CONTR_ANTI_COMP_N_TOTAL","CONTR_BRIB_CORRUPT_N_TOTAL","CONTR_ETHICS_N_TOTAL","CONTR_CHEM_SAFE_N_TOTAL","CONTR_CLIMATE_CHNG_N_TOTAL","CONTR_COLLECTIVE_BARG_N_TOTAL","CONTR_CONTROVERSIAL_WORKPLACE_N_TOTAL","CONTR_HEALTH_SAFETY_N_TOTAL","CONTR_CUSTOMER_FRAUD_N_TOTAL","CONTR_DATA_SECURITY_N_TOTAL","CONTR_DISCRIMINATION_DIV_N_TOTAL","CONTR_DISCRIMINATORY_ACCESS_N_TOTAL","CONTR_ENV_IMPACT_N_TOTAL","CONTR_ENV_INVESTMENT_N_TOTAL","CONTR_HUMAN_RIGHTS_N_TOTAL","CONTR_MARKETING_N_TOTAL","CONTR_IMPACT_ECOSYSTEMS_N_TOTAL","CONTR_PRODUCT_SAFE_N_TOTAL","CONTR_RAW_MATERIAL_N_TOTAL","CONTR_SOC_IMPACT_RAW_MAT_N_TOTAL","CONTR_IMPACT_COMMUNITY_N_TOTAL","CONTR_SUPPLY_CHAIN_LABOR_N_TOTAL","CONTR_TOXIC_EMISS_WASTE_N_TOTAL","CONTR_WATER_N_TOTAL","TAX_TRANSP_CONTROVERSIES_TOTAL","TOXIC_EMISS_MODERATE_CONTROVERSIES","TOXIC_EMISS_SEVERE_CONTROVERSIES","TOXIC_EMISS_VERY_SEVERE_CONTROVERSIES","WATER_STRESS_MODERATE_CONTROVERSIES","WATER_STRESS_SEVERE_CONTROVERSIES","WATER_STRESS_VERY_SEVERE_CONTROVERSIES"
"IID000000002168371","GETLINK S.E.","FR0010533075","Getlink s.e.","GET","","","FR0010533075","FR","","","","","","","0","0","0","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","","","0","0","0","0","","","0","","","","","","","0","0","0","","","","","","","","","","","","","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","","","","0","0","0"
"IID000000002170535","Indutrade Aktiebolag","SE0001515552","Indutrade aktiebolag","INDT","","","SE0001515552","SE","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","","","","0","0","0","","","","0","","","","","","","0","0","0","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0"
"IID000000002170625","TRANE TECHNOLOGIES PLC","IE00BK9ZQ967","Trane technologies plc","2IS","","","IE00BK9ZQ967","IE","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","","","","0","0","0","","","","0","","","","","","","0","0","0","","","","","","","","","","","","","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0"
"IID000000002171081","INTERTEK GROUP PLC","GB0031638363","Intertek group plc","ITRK","","","GB0031638363","GB","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","","","","0","0","0","","","","0","","","","","","","0","0","0","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","","","","0","0","0"
"IID000000002172056","JUDGES SCIENTIFIC PLC","GB0032398678","Judges scientific plc","JDG","","","GB0032398678","GB","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","","","","0","0","0","","","","0","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","","",""
"IID000000002172389","dormakaba Holding AG","CH0011795959","Dormakaba holding ag","DOKA","","","CH0011795959","CH","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","","","","0","0","0","","","","0","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","","",""
"IID000000002172765","KINGSPAN GROUP PUBLIC LIMITED COMPANY","IE0004927939","Kingspan group public limited company","KRX","","","IE0004927939","IE","","","","","","","","","","","","","","","","","","","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","","","","0","0","0","","","","0","0","0","","","","0","","","","","","","0","0","0","","","","","","","","","","","","","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0.0","0","0","0","0","0","0"
"IID000000002172861","Koenig & Bauer AG","DE0007193500","Koenig and bauer ag","SKB","","","DE0007193500","DE","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","","","","0","0","0","","","","0","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","","",""
"IID000000002172893","Komax Holding AG","CH0010702154","Komax holding ag","KOMN","","","CH0010702154","CH","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","","","","0","0","0","","","","0","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","","",""
"IID000000002172927","KONE Oyj","FI0009013403","Kone oyj","KNEBV","","","FI0009013403","FI","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","","","","0","0","0","","","","0","","","","","","","0","0","0","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0"
"IID000000002173137","Kuehne + Nagel International AG","CH0025238863","Kuehne + nagel international ag","KNIN","","","CH0025238863","CH","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","","","","0","0","0","","","","0","","","","","","","0","0","0","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0.0","0","0","0","0","0","0"
"IID000000002173542","Lassila & Tikanoja Oyj","FI0009010854","Lassila and tikanoja oyj","LAT1V","","","FI0009010854","FI","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"IID000000002173667","LEGRAND SA","FR0010307819","Legrand sa","LR","","","FR0010307819","FR","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","","","","0","0","0","","","","0","","","","","","","0","0","0","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0"
"IID000000002174671","MAIRE S.P.A.","IT0004931058","Maire tecnimont s.p.a.","MAIRE","","","IT0004931058","IT","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","","","","0","0","0","","","","0","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","","","","","",""
"IID000000002175562","PAGEGROUP PLC","GB0030232317","Pagegroup plc","PAGE","","","GB0030232317","GB","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","","","","0","0","0","","","","0","","","","","","","0","0","0","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","","","","","",""
"IID000000002176084","MORGAN ADVANCED MATERIALS PLC","GB0006027295","Morgan advanced materials plc","MGAM","","","GB0006027295","GB","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","","","","0","0","0","","","","0","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","","",""
"IID000000002176090","MORGAN SINDALL GROUP PLC","GB0008085614","Morgan sindall group plc","MGNS","","","GB0008085614","GB","","","","","","","","","","","","","","","","","","","0","0","0","1","0","0","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","","","","0","0","0","","","","0","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","","","","","",""
"IID000000002176142","Mota-Engil, SGPS, SA","PTMEN0AE0005","Mota-engil- sgps- sa","EGL","","","PTMEN0AE0005","PT","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","","","0","0","0","1","","","0","0","0","0","","","0","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0.0","","","","","",""
"IID000000002176342","Metlen Energy & Metals A.E.","GRS393503008","Mytilineos s.a.","MYTIL","","","GRS393503008","GR","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","","","","0","0","0","","","","0","","","","","","","0","0","0","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0.0","","","","0","0","0"
"IID000000002176563","NKT A/S","DK0010287663","Nkt a/s","NKT","","","DK0010287663","DK","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","","","0","0","0","","","","0","0","0","","","","0","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","","",""
"IID000000002177122","NTG Nordic Transport Group A/S","DK0061141215","Ntg nordic transport group a/s","NTG","","","DK0061141215","DK","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","","","","0","0","0","","","","0","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","","","","","",""
"IID000000002177275","NEXANS SA","FR0000044448","Nexans sa","NEX","","","FR0000044448","FR","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","","","0","0","0","","","","0","0","0","","","","0","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","","",""
"IID000000002177295","Invisio AB","SE0001200015","Invisio ab","IVSO","","","SE0001200015","SE","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","","","","0","0","0","","","","0","","","","","","","","","","0","0","0","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","","","","","",""
"IID000000002177481","Nolato Aktiebolag","SE0015962477","Nolato aktiebolag","NOLA B","","","SE0015962477","SE","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","","","","0","0","0","","","","0","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","","",""
"IID000000002177506","NORCROS PLC","GB00BYYJL418","Norcros plc","NXR","","","GB00BYYJL418","GB","","","","","","","","","","","","","","","","","","","0","0","0","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","","","","0","0","0","","","","0","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","","",""
"IID000000002177514","Nordex SE","DE000A0D6554","Nordex se","NDX1","","","DE000A0D6554","DE","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","","","","0","0","0","","","","0","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","","",""
"IID000000002177651","NORWEGIAN AIR SHUTTLE ASA","NO0010196140","Norwegian air shuttle asa","NAS","","","NO0010196140","NO","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","","","","0","0","0","","","","0","","","","","","","0","0","0","1","0","0","","","","","","","","","","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0.0","","","","","",""
"IID000000002177818","OC Oerlikon Corporation AG, Pfaeffikon","CH0000816824","Oc oerlikon corporation ag- pfaeffikon","OERL","","","CH0000816824","CH","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","","","","0","0","0","","","","0","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","","",""
"IID000000002178440","Oesterreichische Post Aktiengesellschaft","AT0000APOST4","Oesterreichische post aktiengesellschaft","POST","","","AT0000APOST4","AT","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","","","","0","0","0","","","","0","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","","","","","",""
"IID000000002178877","PALFINGER AG","AT0000758305","Palfinger ag","PAL","","","AT0000758305","AT","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","","","","0","0","0","","","","0","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0.0","0","0","0","","",""
"IID000000002179179","Peab AB","SE0000106205","Peab ab","PEAB B","","","SE0000106205","SE","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","","","","0","0","0","","","","0","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","","","","","",""
"IID000000002179315","Per Aarsleff Holding A/S","DK0060700516","Per aarsleff holding a/s","PAAL B","","","DK0060700516","DK","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","","","","0","0","0","","","","0","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","","","","","",""
"IID000000002180357","PROSEGUR COMPANIA DE SEGURIDAD, S.A.","ES0175438003","Prosegur compania de seguridad- s.a.","PSG","","","ES0175438003","ES","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","","","","0","0","0","","","","0","0","0","","","","0","","","","","","","","","","","","","","","","","","","","","","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","","","","","",""
"IID000000002181048","RATIONAL Aktiengesellschaft","DE0007010803","Rational aktiengesellschaft","RAA","","","DE0007010803","DE","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","","","","0","0","0","","","","0","","","","","","","0","0","0","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0"
"IID000000002181322","RENTOKIL INITIAL PLC","GB00B082RF11","Rentokil initial plc","RTO","","","GB00B082RF11","GB","","","","","","","","","","0","0","0","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","","","","0","0","0","","","","0","","","","","","","0","0","0","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","","","","0","0","0"
"IID000000002181419","REXEL SA","FR0010451203","Rexel sa","RXL","","","FR0010451203","FR","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","","","","0","0","0","","","","0","","","","","","","0","0","0","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","","","","0","0","0"
"IID000000002181429","Rheinmetall Aktiengesellschaft","DE0007030009","Rheinmetall aktiengesellschaft","RHM","","","DE0007030009","DE","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","","","","0","0","0","","","","0","","","","","","","0","0","0","0","0","0","","","","","","","","","","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0.0","","","","0","0","0"
"IID000000002181479","Rieter Holding AG","CH0003671440","Rieter holding ag","RIEN","","","CH0003671440","CH","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","","","","0","0","0","","","","0","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","","",""
"IID000000002181660","ROLLS-ROYCE HOLDINGS PLC","GB00B63H8491","Rolls-royce holdings plc","RR.","","","GB00B63H8491","GB","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","1","0","0","","","","1","0","0","","","","0","","","","","","","0","0","0","0","0","1","","","","","","","","","","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0.0","","","","0","0","0"
"IID000000002182638","Sandvik Aktiebolag","SE0000667891","Sandvik aktiebolag","SAND","","","SE0000667891","SE","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","","","","0","0","0","","","","0","","","","","","","0","0","0","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0"
"IID000000002182869","Schindler Holding AG","CH0024638212","Schindler Holding AG","SCHN","","","CH0024638196","CH","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","","","","0","0","0","","","","0","","","","","","","0","0","0","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0"
